ResponseId,zipcode,alloc_debt,alloc_spend,alloc_save,alloc_invest,Age,Risk_preference,score,presbias,absolmag,gainloss,loss_gain_1,loss_loss_1,loss_gain_2,loss_loss_2,loss_gain_3,loss_loss_3,gain_bias,loss_bias,loss_aversion_scores,total_avail,total_realistic,num_items,rescale_avail,rescale_realistic,agency,agency_pub_trans_avail,agency_pub_trans_realistic,agency_uber_avail,agency_uber_realistic,agency_delivery_avail,agency_delivery_realistic,agency_grocery_avail,agency_grocery_realistic,agency_pharma_avail,agency_pharma_realistic,agency_docs_avail,agency_docs_realistic,agency_online_avail,agency_online_realistic,agency_IP_safe_avail,agency_IP_safe_realistic,agency_remote_avail,agency_remote_realistic,regulated_agency,regulated_tdscores,regulated_loss,zipcode_5,ZCTA,MODZCTA,ZCTA_str,zip_code,Value,Count,modzcta_count,mod_idx,expectation_num,internet_num,financial_2020_num,financial_now_num,financial_change_num,credit_debt_num,age_num,gender_num,education_num,employment_num,race_num,destination,financials,alloc_debt_scaled,alloc_spend_scaled,alloc_save_scaled,alloc_invest_scaled,age_num_scaled,expectation_num_scaled,financial_2020_num_scaled,financial_now_num_scaled,financial_change_num_scaled,credit_debt_num_scaled,education_num_scaled,employment_num_scaled,financials_scaled
R_3hFlOYRXwSmTbql,10453 Crotona -Tremont (Bronx),0,500,0,500,33,0,15,0,0,1,1,0,1,1,1,1,3,2,5,-3.0,-4.0,16,-3.0,-4.0,-7.0,-1,1,-2,-2,1,-2,0,0,0,0,0,0,1,1,,,-2.0,-2.0,39.0625,93.75,83.33333333333333,10453.0,10453,10453,10453,10453.0,10453 Crotona -Tremont (Bronx),73.0,73.0,15,1.0,6.0,1.0,1.0,1.0,1.0,34.0,-1.0,2.0,5.0,2.0,Outside New York City (nowhere in the five boroughs),3.0,0.0,50.0,0.0,50.0,17.91044776119403,0.0,0.0,0.0,0.0,0.0,16.666666666666668,83.33333333333333,0.0
R_3hgedQtNgLFo9cD,11101 Long Island City - Astoria (Queens),0,1000,0,0,47,0,6,0,0,0,1,1,1,1,1,1,3,3,6,8.0,-5.0,14,9.142857142857142,-5.714285714285714,3.428571428571428,2,2,2,-2,2,-2,-2,0,1,-2,1,1,2,-2,,,,,55.35714285714286,37.5,100.0,11101.0,11101,11101,11101,11101.0,11101 Long Island City - Astoria (Queens),33.0,33.0,106,4.0,3.0,1.0,4.0,4.0,5.0,48.0,-1.0,3.0,3.0,,,9.0,0.0,100.0,0.0,0.0,38.80597014925373,75.0,0.0,60.0,75.0,80.0,33.333333333333336,50.0,42.857142857142854
R_3hGTVIZ4gMEHozJ,10002 Union Square - Lower East Side (Manhattan),500,150,100,250,36,0,11,0,0,1,1,0,1,0,1,0,3,0,3,7.0,10.0,16,7.0,10.0,17.0,1,1,1,2,1,2,-1,-1,1,1,1,1,2,2,,,1.0,2.0,76.5625,68.75,50.0,10002.0,10002,10002,10002,10002.0,10002 Union Square - Lower East Side (Manhattan),121.0,121.0,96,3.0,5.0,5.0,6.0,5.0,6.0,37.0,-1.0,6.0,6.0,3.0,10002 Union Square - Lower East Side (Manhattan),16.0,50.0,15.0,10.0,25.0,22.388059701492537,50.0,80.0,100.0,100.0,100.0,83.33333333333333,100.0,92.85714285714286
R_3hGvvcJgO9QlCKV,10473 Pelham - Throgs Neck (Bronx),200,500,200,100,36,3,16,0,0,0,0,1,0,0,0,1,0,2,2,7.0,8.0,16,7.0,8.0,15.0,-1,-1,-1,-1,1,1,1,1,1,2,2,2,2,2,,,2.0,2.0,73.4375,100.0,33.333333333333336,10473.0,10473,10473,10473,10473.0,10473 Pelham - Throgs Neck (Bronx),66.0,66.0,14,5.0,6.0,4.0,5.0,5.0,4.0,37.0,-1.0,5.0,6.0,3.0,10473 Pelham - Throgs Neck (Bronx),14.0,20.0,50.0,20.0,10.0,22.388059701492537,100.0,60.0,80.0,100.0,60.0,66.66666666666667,100.0,78.57142857142857
R_3hGzVfxA3AkocFb,10002 Union Square - Lower East Side (Manhattan),200,200,200,400,38,0,11,0,0,1,1,0,0,1,1,0,2,1,3,7.0,7.0,14,8.0,8.0,16.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,75.0,68.75,50.0,10002.0,10002,10002,10002,10002.0,10002 Union Square - Lower East Side (Manhattan),121.0,121.0,96,3.0,2.0,3.0,2.0,3.0,3.0,39.0,-1.0,4.0,5.0,3.0,10011 Chelsea - Clinton (Manhattan),8.0,20.0,20.0,20.0,40.0,25.37313432835821,50.0,40.0,20.0,50.0,40.0,50.0,83.33333333333333,35.714285714285715
R_3HHdR4KSDdNXRSx,10025 Upper West Side (Manhattan),1000,0,0,0,65,0,8,0,0,0,1,1,0,0,1,1,2,2,4,8.0,6.0,18,7.111111111111111,5.333333333333333,12.444444444444443,1,1,1,1,1,1,1,-1,1,1,1,1,2,2,1.0,1.0,-1.0,-1.0,69.44444444444444,50.0,66.66666666666667,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,1.0,6.0,3.0,2.0,2.0,1.0,66.0,-1.0,5.0,6.0,3.0,11217 Downtown - Heights - Slope (Brooklyn),7.0,100.0,0.0,0.0,0.0,65.67164179104478,0.0,40.0,20.0,25.0,0.0,66.66666666666667,100.0,28.571428571428573
R_3hi4ypoJusxdw77,11226 East Flatbush - Flatbush (Brooklyn),400,100,0,500,25,2,11,0,0,1,0,0,0,0,1,1,1,1,2,9.0,6.0,16,9.0,6.0,15.0,1,1,1,-1,1,2,1,1,1,1,1,1,1,2,,,2.0,-1.0,73.4375,68.75,33.333333333333336,11226.0,11226,11226,11226,11226.0,11226 East Flatbush - Flatbush (Brooklyn),92.0,92.0,48,3.0,2.0,3.0,4.0,2.0,3.0,26.0,-1.0,2.0,5.0,2.0,10028 Upper East Side (Manhattan),9.0,40.0,10.0,0.0,50.0,5.970149253731344,50.0,40.0,60.0,25.0,40.0,16.666666666666668,83.33333333333333,42.857142857142854
R_3HiX9c7SfmGtX7z,10004 Lower Manhattan (Manhattan),300,200,100,400,22,1,9,0,0,0,0,1,1,1,0,1,1,3,4,9.0,6.0,16,9.0,6.0,15.0,0,-1,1,1,1,1,2,1,1,1,2,1,1,1,,,1.0,1.0,73.4375,56.25,66.66666666666667,10004.0,10004,10004,10004,10004.0,10004 Lower Manhattan (Manhattan),11.0,11.0,99,2.0,2.0,3.0,4.0,2.0,2.0,23.0,-1.0,2.0,5.0,2.0,10001 Chelsea - Clinton (Manhattan),9.0,30.0,20.0,10.0,40.0,1.492537313432836,25.0,40.0,60.0,25.0,20.0,16.666666666666668,83.33333333333333,42.857142857142854
R_3HIy5Tavwhcgrvt,10029 East Harlem (Manhattan),1000,0,0,0,50,0,11,0,0,1,1,1,1,1,1,1,3,3,6,8.0,6.0,16,8.0,6.0,14.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,,,1.0,1.0,71.875,68.75,100.0,10029.0,10029,10029,10029,10029.0,10029 East Harlem (Manhattan),108.0,108.0,72,3.0,6.0,2.0,3.0,2.0,1.0,51.0,1.0,3.0,4.0,2.0,10154 Gramercy Park - Murray Hill (Manhattan),7.0,100.0,0.0,0.0,0.0,43.28358208955224,50.0,20.0,40.0,25.0,0.0,33.333333333333336,66.66666666666667,28.571428571428573
R_3HLGEcSodSPVDjp,11220 Sunset Park (Brooklyn),500,0,500,0,56,0,11,0,0,1,1,0,1,0,1,0,3,0,3,6.0,6.0,14,6.857142857142857,6.857142857142857,13.714285714285714,1,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,71.42857142857143,68.75,50.0,11220.0,11220,11220,11220,11220.0,11220 Sunset Park (Brooklyn),57.0,57.0,39,1.0,6.0,1.0,1.0,1.0,1.0,57.0,1.0,2.0,6.0,3.0,11209 Bensonhurst - Bay Ridge (Brooklyn),3.0,50.0,0.0,50.0,0.0,52.23880597014925,0.0,0.0,0.0,0.0,0.0,16.666666666666668,100.0,0.0
R_3hllDZGRGHRnHIU,10473 Pelham - Throgs Neck (Bronx),850,100,50,0,32,0,12,0,0,1,0,1,1,0,1,1,2,2,4,6.0,4.0,14,6.857142857142857,4.571428571428571,11.428571428571427,1,-1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,67.85714285714286,75.0,66.66666666666667,10473.0,10473,10473,10473,10473.0,10473 Pelham - Throgs Neck (Bronx),66.0,66.0,14,3.0,6.0,3.0,4.0,4.0,2.0,33.0,1.0,4.0,1.0,4.0,,11.0,85.0,10.0,5.0,0.0,16.417910447761194,50.0,40.0,60.0,75.0,20.0,50.0,16.666666666666668,57.142857142857146
R_3hluxjNN75jUUH7,11226 East Flatbush - Flatbush (Brooklyn),300,250,300,150,23,3,11,0,0,1,0,1,0,1,1,1,1,3,4,3.0,4.0,16,3.0,4.0,7.0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,,,1.0,1.0,60.9375,68.75,66.66666666666667,11226.0,11226,11226,11226,11226.0,11226 East Flatbush - Flatbush (Brooklyn),92.0,92.0,48,4.0,5.0,6.0,6.0,5.0,6.0,24.0,-1.0,3.0,4.0,2.0,11226 East Flatbush - Flatbush (Brooklyn),17.0,30.0,25.0,30.0,15.0,2.985074626865672,75.0,100.0,100.0,100.0,100.0,33.333333333333336,66.66666666666667,100.0
R_3hmEmwfrgo3ZirW,11433 Jamaica (Queens),250,250,250,250,29,0,11,0,0,1,0,1,0,1,0,1,0,3,3,4.0,-3.0,16,4.0,-3.0,1.0,-2,-1,1,1,1,1,1,-2,1,-1,2,-1,-2,1,,,2.0,-1.0,51.5625,68.75,50.0,11433.0,11433,11433,11433,11433.0,11433 Jamaica (Queens),38.0,38.0,148,4.0,5.0,2.0,5.0,2.0,2.0,30.0,1.0,3.0,0.0,5.0,10003 Union Square - Lower East Side (Manhattan),9.0,25.0,25.0,25.0,25.0,11.940298507462687,75.0,20.0,80.0,25.0,20.0,33.333333333333336,0.0,42.857142857142854
R_3hmOAIbHCAjoeoe,11215 Downtown - Heights - Slope (Brooklyn),200,100,200,500,47,0,13,0,0,0,1,1,1,1,1,1,3,3,6,3.0,7.0,14,3.4285714285714284,8.0,11.428571428571429,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,,,,,67.85714285714286,81.25,100.0,11215.0,11215,11215,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29,4.0,2.0,5.0,1.0,1.0,3.0,48.0,1.0,4.0,5.0,2.0,11215 Downtown - Heights - Slope (Brooklyn),7.0,20.0,10.0,20.0,50.0,38.80597014925373,75.0,80.0,0.0,0.0,40.0,50.0,83.33333333333333,28.571428571428573
R_3hok9BWygePB07R,10009 Union Square - Lower East Side (Manhattan),500,0,400,100,37,4,7,0,1,0,1,0,1,0,1,0,3,0,3,9.0,8.0,16,9.0,8.0,17.0,1,1,1,0,2,1,1,2,0,0,1,1,2,2,,,1.0,1.0,76.5625,43.75,50.0,10009.0,10009,10009,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98,4.0,6.0,4.0,5.0,4.0,3.0,38.0,1.0,3.0,6.0,2.0,10004 Lower Manhattan (Manhattan),13.0,50.0,0.0,40.0,10.0,23.880597014925375,75.0,60.0,80.0,75.0,40.0,33.333333333333336,100.0,71.42857142857143
R_3hooAoOcaF7aR1p,10001 Chelsea - Clinton (Manhattan),400,100,250,250,21,3,7,0,0,0,0,0,1,1,1,1,2,2,4,-11.0,2.0,14,-12.571428571428571,2.2857142857142856,-10.285714285714285,-2,-1,-2,-1,-1,1,-1,-1,-1,1,-2,1,-2,2,,,,,33.92857142857143,43.75,66.66666666666667,10001.0,10001,10001,10001,10001.0,10001 Chelsea - Clinton (Manhattan),22.0,22.0,84,5.0,2.0,2.0,4.0,3.0,2.0,22.0,-1.0,3.0,5.0,2.0,11221 Williamsburg - Bushwick (Brooklyn),9.0,40.0,10.0,25.0,25.0,0.0,100.0,20.0,60.0,50.0,20.0,33.333333333333336,83.33333333333333,42.857142857142854
R_3Hq456EJdol0ai6,10002 Union Square - Lower East Side (Manhattan),110,220,80,590,33,2,7,0,0,0,1,0,0,1,0,0,1,1,2,11.0,14.0,16,11.0,14.0,25.0,1,2,2,2,1,2,1,1,2,1,2,2,1,2,,,1.0,2.0,89.0625,43.75,33.333333333333336,10002.0,10002,10002,10002,10002.0,10002 Union Square - Lower East Side (Manhattan),121.0,121.0,96,5.0,4.0,3.0,2.0,4.0,2.0,34.0,-1.0,5.0,6.0,3.0,10002 Union Square - Lower East Side (Manhattan),9.0,11.0,22.0,8.0,59.0,17.91044776119403,100.0,40.0,20.0,75.0,20.0,66.66666666666667,100.0,42.857142857142854
R_3HqAgQUKzs4zU0x,11234 Canarsie - Flatlands (Brooklyn),200,0,500,300,56,0,7,0,0,0,1,1,0,0,1,0,2,1,3,12.0,0.0,16,12.0,0.0,12.0,2,2,2,-2,2,-1,2,1,2,2,2,1,2,-1,-2.0,-2.0,,,68.75,43.75,50.0,11234.0,11234,11234,11234,11234.0,11234 Canarsie - Flatlands (Brooklyn),99.0,99.0,49,3.0,6.0,4.0,5.0,2.0,4.0,57.0,-1.0,3.0,6.0,3.0,10004 Lower Manhattan (Manhattan),11.0,20.0,0.0,50.0,30.0,52.23880597014925,50.0,60.0,80.0,25.0,60.0,33.333333333333336,100.0,57.142857142857146
R_3hsFYKO9vv0QMMf,11226 East Flatbush - Flatbush (Brooklyn),200,200,500,100,28,1,11,0,0,1,1,0,0,0,1,1,2,1,3,6.0,2.0,14,6.857142857142857,2.2857142857142856,9.142857142857142,1,1,2,-1,2,1,-2,-2,2,2,2,2,-1,-1,,,,,64.28571428571428,68.75,50.0,11226.0,11226,11226,11226,11226.0,11226 East Flatbush - Flatbush (Brooklyn),92.0,92.0,48,1.0,6.0,3.0,4.0,4.0,6.0,29.0,-1.0,4.0,6.0,4.0,11226 East Flatbush - Flatbush (Brooklyn),11.0,20.0,20.0,50.0,10.0,10.447761194029852,0.0,40.0,60.0,75.0,100.0,50.0,100.0,57.142857142857146
R_3hsHmpxRNrfKW9o,10001 Chelsea - Clinton (Manhattan),0,0,500,500,37,0,6,0,0,0,1,0,1,0,1,0,3,0,3,5.0,4.0,16,5.0,4.0,9.0,1,1,1,-1,1,2,1,-2,-1,1,2,1,1,1,,,-1.0,1.0,64.0625,37.5,50.0,10001.0,10001,10001,10001,10001.0,10001 Chelsea - Clinton (Manhattan),22.0,22.0,84,3.0,6.0,6.0,6.0,4.0,6.0,38.0,-1.0,5.0,6.0,2.0,10115 Central Harlem - Morningside Heights (Manhattan),16.0,0.0,0.0,50.0,50.0,23.880597014925375,50.0,100.0,100.0,75.0,100.0,66.66666666666667,100.0,92.85714285714286
R_3HUKmDYVP3oB1OW,10002 Union Square - Lower East Side (Manhattan),200,200,300,300,36,0,11,0,0,1,1,0,1,0,1,0,3,0,3,16.0,8.0,16,16.0,8.0,24.0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,,,2.0,1.0,87.5,68.75,50.0,10002.0,10002,10002,10002,10002.0,10002 Union Square - Lower East Side (Manhattan),121.0,121.0,96,5.0,5.0,3.0,6.0,5.0,1.0,37.0,1.0,5.0,6.0,3.0,10002 Union Square - Lower East Side (Manhattan),14.0,20.0,20.0,30.0,30.0,22.388059701492537,100.0,40.0,100.0,100.0,0.0,66.66666666666667,100.0,78.57142857142857
R_3huRhxWlESwXyJj,10011 Chelsea - Clinton (Manhattan),700,100,100,100,26,0,9,1,1,0,0,0,0,0,0,0,0,0,0,-2.0,-2.0,16,-2.0,-2.0,-4.0,-2,-2,-2,1,1,-1,1,-1,1,-1,1,0,-1,0,,,-1.0,2.0,43.75,56.25,0.0,10011.0,10011,10011,10011,10011.0,10011 Chelsea - Clinton (Manhattan),6.0,6.0,85,3.0,4.0,4.0,5.0,4.0,2.0,27.0,1.0,5.0,6.0,2.0,"I travel for my work (e.g., delivery, at-large repair, public transportation, etc.)",13.0,70.0,10.0,10.0,10.0,7.462686567164179,50.0,60.0,80.0,75.0,20.0,66.66666666666667,100.0,71.42857142857143
R_3HuXYEaneXpOMxY,10040 Washington Heights (Manhattan),1000,0,0,0,50,0,16,0,0,0,1,0,1,1,1,1,3,2,5,6.0,4.0,14,6.857142857142857,4.571428571428571,11.428571428571427,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,,,,,67.85714285714286,100.0,83.33333333333333,10040.0,10040,10040,10040,10040.0,10040 Washington Heights (Manhattan),5.0,5.0,67,1.0,6.0,5.0,1.0,4.0,1.0,51.0,1.0,2.0,0.0,4.0,"I travel for my work (e.g., delivery, at-large repair, public transportation, etc.)",10.0,100.0,0.0,0.0,0.0,43.28358208955224,0.0,80.0,0.0,75.0,0.0,16.666666666666668,0.0,50.0
R_3Hwfq0I9Lwx3Iy3,10111 Chelsea - Clinton (Manhattan),900,0,50,50,41,0,7,0,0,0,1,1,1,0,1,0,3,1,4,11.0,6.0,14,12.571428571428571,6.857142857142857,19.428571428571427,2,-1,1,1,2,2,1,-1,1,1,2,2,2,2,,,,,80.35714285714286,43.75,66.66666666666667,10111.0,10111,10019,10111,10111.0,10111 Chelsea - Clinton (Manhattan),2.0,6.0,87,4.0,6.0,3.0,4.0,2.0,2.0,42.0,1.0,7.0,6.0,3.0,11101 Long Island City - Astoria (Queens),9.0,90.0,0.0,5.0,5.0,29.850746268656717,75.0,40.0,60.0,25.0,20.0,100.0,100.0,42.857142857142854
R_3HXG8uXtiS6jwjK,10467 Fordham - Bronx Pk (Bronx),850,0,150,0,24,1,11,0,0,1,1,0,0,1,1,1,2,2,4,16.0,7.0,16,16.0,7.0,23.0,2,2,2,-1,2,-1,2,2,2,1,2,2,2,1,,,2.0,1.0,85.9375,68.75,66.66666666666667,10467.0,10467,10467,10467,10467.0,10467 Fordham - Bronx Pk (Bronx),5.0,5.0,6,4.0,4.0,5.0,6.0,2.0,6.0,25.0,1.0,2.0,4.0,1.0,10031 Washington Heights (Manhattan),13.0,85.0,0.0,15.0,0.0,4.477611940298507,75.0,80.0,100.0,25.0,100.0,16.666666666666668,66.66666666666667,71.42857142857143
R_3Ia7CdK9TLuBNo7,11208 East New York (Brooklyn),300,300,200,200,38,0,16,0,0,0,1,1,0,0,1,1,2,2,4,1.0,3.0,18,0.8888888888888888,2.6666666666666665,3.5555555555555554,-1,1,1,1,1,1,1,1,-1,-1,1,1,2,1,-1.0,-1.0,-2.0,-1.0,55.55555555555556,100.0,66.66666666666667,11208.0,11208,11208,11208,11208.0,11208 East New York (Brooklyn),3.0,3.0,38,4.0,6.0,4.0,5.0,2.0,2.0,39.0,-1.0,4.0,6.0,3.0,11208 East New York (Brooklyn),11.0,30.0,30.0,20.0,20.0,25.37313432835821,75.0,60.0,80.0,25.0,20.0,50.0,100.0,57.142857142857146
R_3iCDpxRMxhlw4dd,10473 Pelham - Throgs Neck (Bronx),500,100,100,300,23,3,5,0,0,0,0,1,0,1,0,1,0,3,3,-3.0,3.0,16,-3.0,3.0,0.0,1,1,-2,-2,0,1,-1,1,1,1,-1,1,1,-1,,,-2.0,1.0,50.0,31.25,50.0,10473.0,10473,10473,10473,10473.0,10473 Pelham - Throgs Neck (Bronx),66.0,66.0,14,5.0,4.0,6.0,6.0,4.0,1.0,24.0,-1.0,7.0,5.0,2.0,10279 Lower Manhattan (Manhattan),16.0,50.0,10.0,10.0,30.0,2.985074626865672,100.0,100.0,100.0,75.0,0.0,100.0,83.33333333333333,92.85714285714286
R_3iJtvCDGAM0WdfF,10025 Upper West Side (Manhattan),0,1000,0,0,75,3,5,0,0,0,0,1,1,0,0,0,1,1,2,12.0,10.0,14,13.714285714285714,11.428571428571429,25.142857142857142,2,1,2,1,2,2,1,1,2,2,1,1,2,2,,,,,89.28571428571428,31.25,33.333333333333336,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,3.0,6.0,6.0,6.0,2.0,6.0,76.0,1.0,5.0,3.0,3.0,,14.0,0.0,100.0,0.0,0.0,80.59701492537313,50.0,100.0,100.0,25.0,100.0,66.66666666666667,50.0,78.57142857142857
R_3iO0xidoChjVP12,11236 Canarsie - Flatlands (Brooklyn),900,100,0,0,59,0,10,0,1,0,1,0,1,0,1,1,3,1,4,2.0,-1.0,14,2.2857142857142856,-1.1428571428571428,1.1428571428571428,1,1,-2,-2,-1,-2,1,1,1,1,1,1,1,-1,,,,,51.78571428571429,62.5,66.66666666666667,11236.0,11236,11236,11236,11236.0,11236 Canarsie - Flatlands (Brooklyn),6.0,6.0,50,4.0,6.0,4.0,2.0,2.0,5.0,60.0,1.0,4.0,2.0,3.0,,8.0,90.0,10.0,0.0,0.0,56.71641791044776,75.0,60.0,20.0,25.0,80.0,50.0,33.333333333333336,35.714285714285715
R_3iqatLWiTWpSsRd,10025 Upper West Side (Manhattan),300,400,100,200,36,2,16,0,0,0,1,1,1,1,1,1,3,3,6,1.0,2.0,16,1.0,2.0,3.0,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1.0,1.0,,,54.6875,100.0,100.0,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,2.0,6.0,4.0,2.0,2.0,1.0,37.0,-1.0,5.0,6.0,3.0,10025 Upper West Side (Manhattan),8.0,30.0,40.0,10.0,20.0,22.388059701492537,25.0,60.0,20.0,25.0,0.0,66.66666666666667,100.0,35.714285714285715
R_3iQhftDXyMnZ8tu,10010 Gramercy Park - Murray Hill (Manhattan),200,400,200,200,21,3,11,0,0,0,1,1,1,1,0,1,2,3,5,4.0,2.0,16,4.0,2.0,6.0,1,1,-1,1,-1,-1,1,-1,1,1,1,1,1,1,,,1.0,-1.0,59.375,68.75,83.33333333333333,10010.0,10010,10010,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89,4.0,6.0,2.0,5.0,2.0,2.0,22.0,1.0,3.0,5.0,2.0,10021 Upper East Side (Manhattan),9.0,20.0,40.0,20.0,20.0,0.0,75.0,20.0,80.0,25.0,20.0,33.333333333333336,83.33333333333333,42.857142857142854
R_3iqKLHeSUaqxV9w,10025 Upper West Side (Manhattan),300,150,200,350,37,0,15,0,0,1,1,0,1,0,1,0,3,0,3,13.0,10.0,16,13.0,10.0,23.0,1,-2,2,1,2,2,1,2,2,2,2,2,1,1,,,2.0,2.0,85.9375,93.75,50.0,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,5.0,3.0,2.0,5.0,4.0,2.0,38.0,-1.0,5.0,6.0,3.0,10025 Upper West Side (Manhattan),11.0,30.0,15.0,20.0,35.0,23.880597014925375,100.0,20.0,80.0,75.0,20.0,66.66666666666667,100.0,57.142857142857146
R_3IQMkhDgrl7JMQP,10005 Lower Manhattan (Manhattan),200,200,200,400,33,1,13,0,0,0,1,0,1,0,1,0,3,0,3,6.0,6.0,16,6.0,6.0,12.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,-1.0,,,68.75,81.25,50.0,10005.0,10005,10005,10005,10005.0,10005 Lower Manhattan (Manhattan),18.0,19.0,100,3.0,2.0,5.0,6.0,4.0,6.0,34.0,-1.0,4.0,6.0,3.0,10005 Lower Manhattan (Manhattan),15.0,20.0,20.0,20.0,40.0,17.91044776119403,50.0,80.0,100.0,75.0,100.0,50.0,100.0,85.71428571428571
R_3IQPzF77NlOv6C6,11234 Canarsie - Flatlands (Brooklyn),100,300,300,300,23,0,9,0,0,0,1,0,1,0,1,0,3,0,3,9.0,9.0,16,9.0,9.0,18.0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,,,2.0,1.0,78.125,56.25,50.0,11234.0,11234,11234,11234,11234.0,11234 Canarsie - Flatlands (Brooklyn),99.0,99.0,49,3.0,6.0,4.0,5.0,3.0,5.0,24.0,-1.0,5.0,4.0,3.0,11234 Canarsie - Flatlands (Brooklyn),12.0,10.0,30.0,30.0,30.0,2.985074626865672,50.0,60.0,80.0,50.0,80.0,66.66666666666667,66.66666666666667,64.28571428571429
R_3isvbZLgF86OqlS,11218 Borough Park (Brooklyn),500,100,200,200,38,1,11,0,0,1,1,1,1,1,1,0,3,2,5,6.0,0.0,18,5.333333333333333,0.0,5.333333333333333,2,1,1,-1,1,-1,1,2,1,1,1,1,1,1,-1.0,-2.0,-1.0,-2.0,58.333333333333336,68.75,83.33333333333333,11218.0,11218,11218,11218,11218.0,11218 Borough Park (Brooklyn),2.0,2.0,42,5.0,6.0,3.0,2.0,4.0,2.0,39.0,1.0,2.0,6.0,2.0,11423 Jamaica (Queens),9.0,50.0,10.0,20.0,20.0,25.37313432835821,100.0,40.0,20.0,75.0,20.0,16.666666666666668,100.0,42.857142857142854
R_3IT5t2I598zgKZM,11420 Southwest Queens (Queens),500,0,500,0,29,2,11,1,0,1,0,0,0,0,0,1,0,1,1,7.0,6.0,14,8.0,6.857142857142857,14.857142857142858,1,1,-1,-1,2,1,1,1,1,1,1,1,2,2,,,,,73.21428571428572,68.75,16.666666666666668,11420.0,11420,11420,11420,11420.0,11420 Southwest Queens (Queens),20.0,20.0,143,4.0,4.0,4.0,5.0,1.0,4.0,30.0,1.0,2.0,6.0,4.0,11420 Southwest Queens (Queens),10.0,50.0,0.0,50.0,0.0,11.940298507462687,75.0,60.0,80.0,0.0,60.0,16.666666666666668,100.0,50.0
R_3iWFKZzL8d8rDaQ,10002 Union Square - Lower East Side (Manhattan),100,300,200,400,37,1,14,0,0,1,0,1,0,0,0,0,0,1,1,8.0,8.0,16,8.0,8.0,16.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1.0,1.0,75.0,87.5,16.666666666666668,10002.0,10002,10002,10002,10002.0,10002 Union Square - Lower East Side (Manhattan),121.0,121.0,96,5.0,6.0,2.0,2.0,3.0,3.0,38.0,1.0,5.0,0.0,3.0,10002 Union Square - Lower East Side (Manhattan),7.0,10.0,30.0,20.0,40.0,23.880597014925375,100.0,20.0,20.0,50.0,40.0,66.66666666666667,0.0,28.571428571428573
R_3IXH45t7m5mhmSE,11220 Sunset Park (Brooklyn),400,250,250,100,52,0,5,0,0,1,1,1,0,0,1,1,2,2,4,1.0,5.0,16,1.0,5.0,6.0,-2,1,1,-1,1,-1,1,1,-2,1,2,1,2,2,-2.0,1.0,,,59.375,31.25,66.66666666666667,11220.0,11220,11220,11220,11220.0,11220 Sunset Park (Brooklyn),57.0,57.0,39,2.0,6.0,4.0,4.0,2.0,5.0,53.0,-1.0,2.0,5.0,3.0,11204 Borough Park (Brooklyn),10.0,40.0,25.0,25.0,10.0,46.26865671641791,25.0,60.0,60.0,25.0,80.0,16.666666666666668,83.33333333333333,50.0
R_3IXKzJG0SRoJwJr,10029 East Harlem (Manhattan),250,250,500,0,43,2,12,0,0,0,0,0,1,0,1,0,2,0,2,13.0,16.0,16,13.0,16.0,29.0,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2.0,2.0,95.3125,75.0,33.333333333333336,10029.0,10029,10029,10029,10029.0,10029 East Harlem (Manhattan),108.0,108.0,72,4.0,4.0,3.0,4.0,3.0,3.0,44.0,1.0,2.0,5.0,2.0,10029 East Harlem (Manhattan),10.0,25.0,25.0,50.0,0.0,32.83582089552239,75.0,40.0,60.0,50.0,40.0,16.666666666666668,83.33333333333333,50.0
