"","variable","x_original","fit","upper","lower"
"498...4578","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"499...4579","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"500...4580","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"501...4581","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"502...4582","stringency_index",75.3971428571429,-0.803437905520342,-0.219282059257687,-1.387593751783
"503...4583","stringency_index",72.4842857142857,-0.772398269888905,-0.210810421097347,-1.33398611868046
"504...4584","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"505...4585","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"506...4586","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"507...4587","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"508...4588","stringency_index",72.4885714285714,-0.772443938798613,-0.21082288549876,-1.33406499209847
"509...4589","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"510...4590","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"511...4591","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"512...4592","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"513...4593","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"514...4594","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"515...4595","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"516...4596","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"517...4597","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"518...4598","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"519...4599","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"520...4600","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"521...4601","stringency_index",69.51,-0.740704046551656,-0.202160126516755,-1.27924796658656
"522...4602","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"523...4603","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"524...4604","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"525...4605","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"526...4606","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"527...4607","stringency_index",68.1871428571429,-0.726607576421832,-0.198312781280622,-1.25490237156304
"528...4608","stringency_index",63.43,-0.675915086646116,-0.184477295712239,-1.16735287757999
"529...4609","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"530...4610","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"531...4611","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"532...4612","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"533...4613","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"534...4614","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"535...4615","stringency_index",80.82,-0.861224299270678,-0.235053681845549,-1.48739491669581
"536...4616","stringency_index",78.7,-0.838633411935194,-0.228887957946606,-1.44837886592378
"537...4617","stringency_index",77.1142857142857,-0.821735915343288,-0.224276129423812,-1.41919570126277
"538...4618","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"539...4619","stringency_index",73.15,-0.779492173863525,-0.212746558116826,-1.34623778961022
"540...4620","stringency_index",71.76,-0.764680224148278,-0.208703937258557,-1.320656511038
"541...4621","stringency_index",73.2142857142857,-0.780177207509143,-0.212933524138021,-1.34742089088027
"542...4622","stringency_index",73.61,-0.784393970172168,-0.214084403868484,-1.35470353647585
"543...4623","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"544...4624","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"545...4625","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"546...4626","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"547...4627","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"548...4628","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"549...4629","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"550...4630","stringency_index",75.3971428571429,-0.803437905520342,-0.219282059257687,-1.387593751783
"551...4631","stringency_index",72.4842857142857,-0.772398269888905,-0.210810421097347,-1.33398611868046
"552...4632","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"553...4633","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"554...4634","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"555...4635","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"556...4636","stringency_index",72.4885714285714,-0.772443938798613,-0.21082288549876,-1.33406499209847
"557...4637","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"558...4638","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"559...4639","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"560...4640","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"561...4641","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"562...4642","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"563...4643","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"564...4644","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"565...4645","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"566...4646","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"567...4647","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"568...4648","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"569...4649","stringency_index",69.51,-0.740704046551656,-0.202160126516755,-1.27924796658656
"570...4650","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"571...4651","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"572...4652","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"573...4653","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"574...4654","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"575...4655","stringency_index",68.1871428571429,-0.726607576421832,-0.198312781280622,-1.25490237156304
"576...4656","stringency_index",63.43,-0.675915086646116,-0.184477295712239,-1.16735287757999
"577...4657","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"578...4658","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"579...4659","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"580...4660","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"581...4661","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"582...4662","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"583...4663","stringency_index",80.82,-0.861224299270678,-0.235053681845549,-1.48739491669581
"584...4664","stringency_index",78.7,-0.838633411935194,-0.228887957946606,-1.44837886592378
"585...4665","stringency_index",77.1142857142857,-0.821735915343288,-0.224276129423812,-1.41919570126277
"586...4666","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"587...4667","stringency_index",73.15,-0.779492173863525,-0.212746558116826,-1.34623778961022
"588...4668","stringency_index",71.76,-0.764680224148278,-0.208703937258557,-1.320656511038
"589...4669","stringency_index",73.2142857142857,-0.780177207509143,-0.212933524138021,-1.34742089088027
"590...4670","stringency_index",73.61,-0.784393970172168,-0.214084403868484,-1.35470353647585
"591...4671","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"592...4672","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"593...4673","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"594...4674","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"595...4675","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"596...4676","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"597...4677","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"598...4678","stringency_index",75.3971428571429,-0.803437905520342,-0.219282059257687,-1.387593751783
"599...4679","stringency_index",72.4842857142857,-0.772398269888905,-0.210810421097347,-1.33398611868046
"600...4680","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"601...4681","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"602...4682","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"603...4683","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"604...4684","stringency_index",72.4885714285714,-0.772443938798613,-0.21082288549876,-1.33406499209847
"605...4685","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"606...4686","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"607...4687","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"608...4688","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"609...4689","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"610...4690","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"611...4691","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"612...4692","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"613...4693","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"614...4694","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"615...4695","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"616...4696","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"617...4697","stringency_index",69.51,-0.740704046551656,-0.202160126516755,-1.27924796658656
"618...4698","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"619...4699","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"620...4700","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"621...4701","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"622...4702","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"623...4703","stringency_index",68.1871428571429,-0.726607576421832,-0.198312781280622,-1.25490237156304
"624...4704","stringency_index",63.43,-0.675915086646116,-0.184477295712239,-1.16735287757999
"625...4705","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"626...4706","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"627...4707","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"628...4708","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"629...4709","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"630...4710","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"631...4711","stringency_index",80.82,-0.861224299270678,-0.235053681845549,-1.48739491669581
"632...4712","stringency_index",78.7,-0.838633411935194,-0.228887957946606,-1.44837886592378
"633...4713","stringency_index",77.1142857142857,-0.821735915343288,-0.224276129423812,-1.41919570126277
"634...4714","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"635...4715","stringency_index",73.15,-0.779492173863525,-0.212746558116826,-1.34623778961022
"636...4716","stringency_index",71.76,-0.764680224148278,-0.208703937258557,-1.320656511038
"637...4717","stringency_index",73.2142857142857,-0.780177207509143,-0.212933524138021,-1.34742089088027
"638...4718","stringency_index",73.61,-0.784393970172168,-0.214084403868484,-1.35470353647585
"639...4719","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"640...4720","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"641...4721","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"642...4722","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"643...4723","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"644...4724","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"645...4725","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"646...4726","stringency_index",75.3971428571429,-0.803437905520342,-0.219282059257687,-1.387593751783
"647...4727","stringency_index",72.4842857142857,-0.772398269888905,-0.210810421097347,-1.33398611868046
"648...4728","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"649...4729","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
