ResponseId,MODZCTA,modzcta_count,mask_march2020,mask_spring2020,mask_summer2020,mask_fall2020,mask_winter2020,indoor_march2020,indoor_spring2020,indoor_summer2020,indoor_fall2020,indoor_winter2020,mask_march2020_num,mask_spring2020_num,mask_summer2020_num,mask_fall2020_num,mask_winter2020_num,mask_march2020_num_avg,mask_spring2020_num_avg,mask_summer2020_num_avg,mask_fall2020_num_avg,mask_winter2020_num_avg,mask_averages,mask_color,indoor_march2020_num,indoor_spring2020_num,indoor_summer2020_num,indoor_fall2020_num,indoor_winter2020_num,indoor_averages,indoor_color
R_3fxhQdmBnlUFBRv,10069,1.0,I never left home in this period,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,Never,Never,Never,[0],[1],[1],[1],[1],0.0,1.0,1.0,1.0,1.0,"[0.0, 1.0, 1.0, 1.0, 1.0]",blue,0,0,0,0,0,"[0, 0, 0, 0, 0]",green
R_3fZBI8NfNoiBeZa,10002,121.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,"Rarely, when it could not be avoided",Never,Never,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,0,0,1,0,0,"[0, 0, 1, 0, 0]",orange
R_3g5ADrOv6wTvOOl,11206,75.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,"Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided",[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,1,1,1,1,1,"[1, 1, 1, 1, 1]",green
R_3G70nu2RmH8g4MW,10007,13.0,"Only in places that forced it,When most people were masking","When most people were masking,Indoors",I never wore a mask when I left home,"Only in places that forced it,When most people were masking","Indoors,When places were crowded",Multiple times each week,"Rarely, when it could not be avoided",Once or twice a month,Once or twice a month,Weekly,"[5, 4]","[4, 3]",[6],"[5, 4]","[3, 2]",4.5,3.5,6.0,4.5,2.5,"[4.5, 3.5, 6.0, 4.5, 2.5]",red,4,1,2,2,3,"[4, 1, 2, 2, 3]",red
R_3g7xF4CDZwl8Q7D,10473,66.0,Only in places that forced it,When most people were masking,When most people were masking,When most people were masking,When most people were masking,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,[5],[4],[4],[4],[4],5.0,4.0,4.0,4.0,4.0,"[5.0, 4.0, 4.0, 4.0, 4.0]",red,5,5,5,5,5,"[5, 5, 5, 5, 5]",green
R_3g88kKZWo5BUdUN,10302,19.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,"Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided",[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,1,1,1,1,1,"[1, 1, 1, 1, 1]",green
R_3G8nVSlW44bS1uB,11420,20.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Indoors,"Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided",Weekly,[1],[1],[1],[1],[3],1.0,1.0,1.0,1.0,3.0,"[1.0, 1.0, 1.0, 1.0, 3.0]",blue,1,1,1,1,3,"[1, 1, 1, 1, 3]",blue
R_3G9XGxxfxmgYbxe,10029,108.0,When most people were masking,Indoors,Only in places that forced it,When most people were masking,When places were crowded,Weekly,Weekly,Weekly,Weekly,Weekly,[4],[3],[5],[4],[2],4.0,3.0,5.0,4.0,2.0,"[4.0, 3.0, 5.0, 4.0, 2.0]",red,3,3,3,3,3,"[3, 3, 3, 3, 3]",green
R_3GcTnq6RIUPSMcZ,11206,75.0,I always wore it when I left home,I always wore it when I left home,"When most people were masking,When places were crowded",Only in places that forced it,I always wore it when I left home,"Rarely, when it could not be avoided",Never,Once or twice a month,Once or twice a month,"Rarely, when it could not be avoided",[1],[1],"[4, 2]",[5],[1],1.0,1.0,3.0,5.0,1.0,"[1.0, 1.0, 3.0, 5.0, 1.0]",orange,1,0,2,2,1,"[1, 0, 2, 2, 1]",orange
R_3GctS3xTbUy3ZaI,11226,92.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,Never,Never,Never,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,0,0,0,0,0,"[0, 0, 0, 0, 0]",green
R_3Gd0ryI8dLFPgLJ,11357,1.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,Never,"Rarely, when it could not be avoided",Never,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,0,0,0,1,0,"[0, 0, 0, 1, 0]",orange
R_3Gdm6O9Acdfe3Sm,10473,66.0,I never left home in this period,I never left home in this period,I always wore it when I left home,I always wore it when I left home,I never left home in this period,"Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided",Once or twice a month,Never,[0],[0],[1],[1],[0],0.0,0.0,1.0,1.0,0.0,"[0.0, 0.0, 1.0, 1.0, 0.0]",orange,1,1,1,2,0,"[1, 1, 1, 2, 0]",red
R_3GDpXFGm0rEh8dv,10473,66.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,0,0,5,5,5,"[0, 0, 5, 5, 5]",blue
R_3GexKjGOE2NnUq4,11375,40.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Once or twice a month,Once or twice a month,The same as before the pandemic,The same as before the pandemic,"Rarely, when it could not be avoided",[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,2,2,5,5,1,"[2, 2, 5, 5, 1]",red
R_3gRep2skdbSK6Yy,10001,22.0,When places were crowded,Only in places that forced it,Indoors,Only in places that forced it,Indoors,Weekly,Once or twice a month,"Rarely, when it could not be avoided",Weekly,The same as before the pandemic,[2],[5],[3],[5],[3],2.0,5.0,3.0,5.0,3.0,"[2.0, 5.0, 3.0, 5.0, 3.0]",blue,3,2,1,3,5,"[3, 2, 1, 3, 5]",blue
R_3gSoYz96ysXN7tU,11226,92.0,I never left home in this period,I never wore a mask when I left home,I never wore a mask when I left home,I never wore a mask when I left home,I never wore a mask when I left home,Never,Never,Never,"Rarely, when it could not be avoided",Never,[0],[6],[6],[6],[6],0.0,6.0,6.0,6.0,6.0,"[0.0, 6.0, 6.0, 6.0, 6.0]",blue,0,0,0,1,0,"[0, 0, 0, 1, 0]",orange
R_3gTT3MPWEWonaVB,10002,121.0,When places were crowded,When places were crowded,I always wore it when I left home,When places were crowded,When places were crowded,Multiple times each week,Weekly,Multiple times each week,Multiple times each week,Multiple times each week,[2],[2],[1],[2],[2],2.0,2.0,1.0,2.0,2.0,"[2.0, 2.0, 1.0, 2.0, 2.0]",orange,4,3,4,4,4,"[4, 3, 4, 4, 4]",orange
R_3gUb1sRrbqPY6AE,10022,1.0,Only in places that forced it,Only in places that forced it,Only in places that forced it,Only in places that forced it,Only in places that forced it,Once or twice a month,Once or twice a month,Once or twice a month,Once or twice a month,Once or twice a month,[5],[5],[5],[5],[5],5.0,5.0,5.0,5.0,5.0,"[5.0, 5.0, 5.0, 5.0, 5.0]",green,2,2,2,2,2,"[2, 2, 2, 2, 2]",green
R_3gUBaHRYibbVr8l,11237,1.0,When most people were masking,I never left home in this period,Only in places that forced it,Indoors,I always wore it when I left home,Never,The same as before the pandemic,"Rarely, when it could not be avoided",Never,The same as before the pandemic,[4],[0],[5],[3],[1],4.0,0.0,5.0,3.0,1.0,"[4.0, 0.0, 5.0, 3.0, 1.0]",red,0,5,1,0,5,"[0, 5, 1, 0, 5]",blue
R_3h53BIIujDFd1u0,10011,6.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Weekly,Weekly,Weekly,Weekly,Weekly,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,3,3,3,3,3,"[3, 3, 3, 3, 3]",green
R_3h5BCTh3itaJREA,10005,19.0,I never left home in this period,When most people were masking,Only in places that forced it,I never left home in this period,I never left home in this period,Never,Never,Never,"Rarely, when it could not be avoided","Rarely, when it could not be avoided",[0],[4],[5],[0],[0],0.0,4.0,5.0,0.0,0.0,"[0.0, 4.0, 5.0, 0.0, 0.0]",orange,0,0,0,1,1,"[0, 0, 0, 1, 1]",blue
R_3h6JUkpmWbLCZmE,11234,99.0,When places were crowded,When places were crowded,When places were crowded,When places were crowded,When places were crowded,"Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided",[2],[2],[2],[2],[2],2.0,2.0,2.0,2.0,2.0,"[2.0, 2.0, 2.0, 2.0, 2.0]",green,1,1,1,1,1,"[1, 1, 1, 1, 1]",green
R_3hb6d76Pr6hgNtj,10025,134.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Weekly,Multiple times each week,Multiple times each week,Weekly,Once or twice a month,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,3,4,4,3,2,"[3, 4, 4, 3, 2]",red
R_3hcmysYtHYMIGmC,10006,8.0,Indoors,When places were crowded,"When most people were masking,When places were crowded",Indoors,Indoors,The same as before the pandemic,The same as before the pandemic,Multiple times each week,Weekly,Once or twice a month,[3],[2],"[4, 2]",[3],[3],3.0,2.0,3.0,3.0,3.0,"[3.0, 2.0, 3.0, 3.0, 3.0]",orange,5,5,4,3,2,"[5, 5, 4, 3, 2]",red
R_3hEdt9tlkQLktUK,10029,108.0,Indoors,When most people were masking,Indoors,When places were crowded,When places were crowded,Never,Never,Never,Never,Never,[3],[4],[3],[2],[2],3.0,4.0,3.0,2.0,2.0,"[3.0, 4.0, 3.0, 2.0, 2.0]",red,0,0,0,0,0,"[0, 0, 0, 0, 0]",green
R_3hF0Y2xIeWgYxbB,11226,92.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,"Only in places that forced it,When most people were masking",I always wore it when I left home,Never,Never,Never,"Rarely, when it could not be avoided",Never,[1],[1],[1],"[5, 4]",[1],1.0,1.0,1.0,4.5,1.0,"[1.0, 1.0, 1.0, 4.5, 1.0]",orange,0,0,0,1,0,"[0, 0, 0, 1, 0]",orange
R_3hFlOYRXwSmTbql,10453,73.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,"Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided",[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,1,1,1,1,1,"[1, 1, 1, 1, 1]",green
R_3hgedQtNgLFo9cD,11101,33.0,I never wore a mask when I left home,I never wore a mask when I left home,I never wore a mask when I left home,I never wore a mask when I left home,I never wore a mask when I left home,"Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided",[6],[6],[6],[6],[6],6.0,6.0,6.0,6.0,6.0,"[6.0, 6.0, 6.0, 6.0, 6.0]",green,1,1,1,1,1,"[1, 1, 1, 1, 1]",green
R_3hGTVIZ4gMEHozJ,10002,121.0,I never wore a mask when I left home,"When most people were masking,Indoors",Indoors,Indoors,"Only in places that forced it,When most people were masking",Weekly,Multiple times each week,The same as before the pandemic,The same as before the pandemic,Weekly,[6],"[4, 3]",[3],[3],"[5, 4]",6.0,3.5,3.0,3.0,4.5,"[6.0, 3.5, 3.0, 3.0, 4.5]",red,3,4,5,5,3,"[3, 4, 5, 5, 3]",orange
R_3hGvvcJgO9QlCKV,10473,66.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,"Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided",[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,1,1,1,1,1,"[1, 1, 1, 1, 1]",green
R_3hGzVfxA3AkocFb,10002,121.0,Only in places that forced it,When most people were masking,Indoors,When places were crowded,I always wore it when I left home,Weekly,Multiple times each week,Multiple times each week,Multiple times each week,Multiple times each week,[5],[4],[3],[2],[1],5.0,4.0,3.0,2.0,1.0,"[5.0, 4.0, 3.0, 2.0, 1.0]",red,3,4,4,4,4,"[3, 4, 4, 4, 4]",blue
R_3HHdR4KSDdNXRSx,10025,134.0,Only in places that forced it,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Weekly,Never,Never,Once or twice a month,Never,[5],[1],[1],[1],[1],5.0,1.0,1.0,1.0,1.0,"[5.0, 1.0, 1.0, 1.0, 1.0]",red,3,0,0,2,0,"[3, 0, 0, 2, 0]",red
R_3hi4ypoJusxdw77,11226,92.0,Indoors,Indoors,Indoors,Only in places that forced it,Indoors,Weekly,"Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided",[3],[3],[3],[5],[3],3.0,3.0,3.0,5.0,3.0,"[3.0, 3.0, 3.0, 5.0, 3.0]",orange,3,1,1,1,1,"[3, 1, 1, 1, 1]",red
R_3HiX9c7SfmGtX7z,10004,11.0,"Only in places that forced it,Indoors,When places were crowded","Only in places that forced it,When most people were masking,When places were crowded",When most people were masking,When most people were masking,"Only in places that forced it,Indoors",Multiple times each week,Once or twice a month,Never,Weekly,Multiple times each week,"[5, 3, 2]","[5, 4, 2]",[4],[4],"[5, 3]",3.3333333333333335,3.6666666666666665,4.0,4.0,4.0,"[3.3333333333333335, 3.6666666666666665, 4.0, 4.0, 4.0]",blue,4,2,0,3,4,"[4, 2, 0, 3, 4]",orange
R_3HIy5Tavwhcgrvt,10029,108.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,Never,Never,Never,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,0,0,0,0,0,"[0, 0, 0, 0, 0]",green
R_3HLGEcSodSPVDjp,11220,57.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,Never,Never,Never,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,0,0,0,0,0,"[0, 0, 0, 0, 0]",green
R_3hllDZGRGHRnHIU,10473,66.0,I never left home in this period,I always wore it when I left home,When places were crowded,I always wore it when I left home,I always wore it when I left home,Never,Once or twice a month,Weekly,Once or twice a month,"Rarely, when it could not be avoided",[0],[1],[2],[1],[1],0.0,1.0,2.0,1.0,1.0,"[0.0, 1.0, 2.0, 1.0, 1.0]",blue,0,2,3,2,1,"[0, 2, 3, 2, 1]",blue
R_3hluxjNN75jUUH7,11226,92.0,I never left home in this period,Indoors,I never left home in this period,Indoors,I always wore it when I left home,Weekly,Multiple times each week,Weekly,Multiple times each week,Weekly,[0],[3],[0],[3],[1],0.0,3.0,0.0,3.0,1.0,"[0.0, 3.0, 0.0, 3.0, 1.0]",blue,3,4,3,4,3,"[3, 4, 3, 4, 3]",orange
R_3hmEmwfrgo3ZirW,11433,38.0,When places were crowded,When most people were masking,I never wore a mask when I left home,When most people were masking,When places were crowded,"Rarely, when it could not be avoided",Weekly,Weekly,Weekly,Once or twice a month,[2],[4],[6],[4],[2],2.0,4.0,6.0,4.0,2.0,"[2.0, 4.0, 6.0, 4.0, 2.0]",orange,1,3,3,3,2,"[1, 3, 3, 3, 2]",blue
R_3hmOAIbHCAjoeoe,11215,1.0,When most people were masking,When most people were masking,When most people were masking,When most people were masking,When most people were masking,Weekly,Multiple times each week,Multiple times each week,Weekly,Weekly,[4],[4],[4],[4],[4],4.0,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0, 4.0, 4.0]",green,3,4,4,3,3,"[3, 4, 4, 3, 3]",orange
R_3hok9BWygePB07R,10009,13.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,"Rarely, when it could not be avoided",Once or twice a month,"Rarely, when it could not be avoided",Once or twice a month,"Rarely, when it could not be avoided",[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,1,2,1,2,1,"[1, 2, 1, 2, 1]",orange
R_3hooAoOcaF7aR1p,10001,22.0,I always wore it when I left home,I always wore it when I left home,When places were crowded,When most people were masking,I always wore it when I left home,"Rarely, when it could not be avoided",Weekly,Multiple times each week,The same as before the pandemic,Multiple times each week,[1],[1],[2],[4],[1],1.0,1.0,2.0,4.0,1.0,"[1.0, 1.0, 2.0, 4.0, 1.0]",orange,1,3,4,5,4,"[1, 3, 4, 5, 4]",blue
R_3Hq456EJdol0ai6,10002,121.0,When most people were masking,I always wore it when I left home,I always wore it when I left home,When most people were masking,When places were crowded,Multiple times each week,Weekly,Multiple times each week,Multiple times each week,Weekly,[4],[1],[1],[4],[2],4.0,1.0,1.0,4.0,2.0,"[4.0, 1.0, 1.0, 4.0, 2.0]",red,4,3,4,4,3,"[4, 3, 4, 4, 3]",red
R_3HqAgQUKzs4zU0x,11234,99.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,"Rarely, when it could not be avoided",Never,Never,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,0,0,1,0,0,"[0, 0, 1, 0, 0]",orange
R_3hsFYKO9vv0QMMf,11226,92.0,I never wore a mask when I left home,I never left home in this period,I never left home in this period,I never left home in this period,I never left home in this period,"Rarely, when it could not be avoided",Never,"Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided",[6],[0],[0],[0],[0],6.0,0.0,0.0,0.0,0.0,"[6.0, 0.0, 0.0, 0.0, 0.0]",red,1,0,1,1,1,"[1, 0, 1, 1, 1]",orange
R_3hsHmpxRNrfKW9o,10001,22.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Weekly,Multiple times each week,Multiple times each week,The same as before the pandemic,The same as before the pandemic,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,3,4,4,5,5,"[3, 4, 4, 5, 5]",blue
